Day,Time,Hour,Location,Address,Region,Types
Tuesday,7:30,7,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Tuesday,7:30,7,Old Whalers Presbyterian Church,44 Union St,Suffolk County,"Closed, Literature, Wheelchair Access"
Tuesday,7:30,7,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Tuesday,7:30,7,Pilgrim Baptist Church,80 N Franklin St,Rockland County,"Beginner, Literature, Wheelchair Access"
Tuesday,7:30,7,St Anthony's of Padua,154 Sullivan St,Soho,Beginner
Tuesday,7:30,7,St John's Lutheran Church,81 Christopher St,Greenwich Village,"Big Book, Open, Wheelchair Access"
Tuesday,7:30,7,St Margaret's Residence,49 Fulton St,Bowling Green/City Hall,"Discussion, Open, Wheelchair Access"
Tuesday,7:30,7,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Closed
Tuesday,7:30,7,St Peter's Lutheran Church @ Citicorp Center,619 Lexington Ave,East 50th to 60th Street,"Closed, Literature, Wheelchair Access"
Tuesday,7:30,7,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Tuesday,7:30,7,Union Free Church,754 Ocean Breeze Walk,Suffolk County,"Closed, Wheelchair Access"
Tuesday,7:30,7,Union Free Church,754 Ocean Breeze Walk,Suffolk County,"Closed, Wheelchair Access"
Tuesday,7:30,7,Zion Evangelical Lutheran Church,125 Henry St,Brooklyn Heights,Big Book
Tuesday,7:45,7,St Thomas Church,1 W 53rd St,Midtown West Side,Closed
Tuesday,8:00,8,Holland House,351 W 42nd St,Hell's Kitchen,"Big Book, Closed"
Tuesday,8:00,8,St Peters Episcopal Church-Rectory,346 W 20th St,Chelsea,Beginner
Tuesday,8:15,8,Grace Church Office Building,802 Broadway,East Village,"Closed, Meditation"
Tuesday,8:15,8,Hargrave House,111 W 71st St,Upper West Side,"Closed, Wheelchair Access"
Tuesday,8:30,8,Bedford Park Congregational Church,3008 Bainbridge Ave,Fordham,Closed
Tuesday,8:45,8,Holy Name Church,207 W 96th St,Upper West Side,Beginner
Tuesday,9:00,9,Church of the Gethsemone,1012 8th Ave,Park Slope,"Discussion, Open"
Tuesday,9:00,9,Our Lady of Mount Carmel Church,275 N 8th St,Williamsburg,"Literature, Open"
Tuesday,9:00,9,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Tuesday,9:00,9,Saint Barnabas Considine Parish Center,409 E 241st St,Woodlawn,Closed
Tuesday,9:30,9,First Presbyterian Church,136 Stage Rd,Orange County,Step Meeting
Tuesday,9:30,9,Jan Hus Church,351 E 74th St,Upper East Side,"Discussion, Literature, Open"
Tuesday,9:30,9,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,"Closed, Literature"
Tuesday,9:45,9,Christ Church,17 Sagamore Rd,Bronxville,"Closed, Wheelchair Access, Women"
Tuesday,10:00,10,74 East 17th Street,74 E 17th St,Flatbush,Step Meeting
Tuesday,10:00,10,Holy Rood Church,715 W 179th St,Washington Heights,"Beginner, Literature"
Tuesday,10:00,10,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Step Meeting, Wheelchair Access"
Tuesday,10:00,10,Oakwood Heights Community Church,345 Guyon Ave,"New Dorp, Oakwood, Oakwood Heights","Beginner, Wheelchair Access"
Tuesday,10:00,10,St James Episcopal Church,230 W Penn St,Nassau County,Big Book
Tuesday,10:00,10,St John's Episcopal Church,149-19 Sanford Ave,Flushing,Step Meeting
Tuesday,10:00,10,St Monica's Church,413 E 79th St,Upper East Side,Step Meeting
Tuesday,10:00,10,Trinity Evangelist Lutheran Church,716 NY-25A,Suffolk County,Closed
Tuesday,10:00,10,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Tuesday,10:00,10,Union Baptist Church,240 W 145th St,West Harlem,"Discussion, Open, Wheelchair Access"
Tuesday,10:00,10,Va Medical Center,130 W Kingsbridge Rd,Bedford Park / Jerome Ave,"Beginner, Wheelchair Access"
Tuesday,10:00,10,VFW Hall,65 Lake Rd,Rockland County,"Discussion, Open, Wheelchair Access"
Tuesday,10:00,10,Vineyard Church,251 Merrick Rd,Nassau County,Closed
Tuesday,10:15,10,Holy Name Church,207 W 96th St,Upper West Side,"Closed, Literature"
Tuesday,10:30,10,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Closed
Tuesday,10:30,10,Aldersgate Methodist Church,600 Broadway,Dobbs Ferry,"Closed, Wheelchair Access"
Tuesday,10:30,10,HOW Club,552 Port Richmond Ave,St. George / New Brighton Thompkinsville,Closed
Tuesday,10:30,10,St Stephen's Church,439 E 238th St,Woodlawn,Closed
Tuesday,10:30,10,Yorktown First Presbyterian Church,2880 Crompond Rd,Yorktown Heights,"Big Book, Wheelchair Access"
Tuesday,11:00,11,38-21 99th Street,38-21 99th St,Corona,"Open, Spanish"
Tuesday,11:00,11,Jan Hus Church,351 E 74th St,Upper East Side,"Discussion, Open"
Tuesday,11:00,11,Outreach Project,960 Manhattan Ave,Greenpoint,"Discussion, Open, Wheelchair Access"
Tuesday,11:00,11,Recreation Center,15 Herkimer St,Suffolk County,Step Meeting
Tuesday,11:00,11,Salvation Army Building,69-23 Cypress Hills St,Ridgewood/Glendale,Closed
Tuesday,11:00,11,St Stephen's Church,50 Bedford Rd,Armonk,"Big Book, Wheelchair Access"
Tuesday,11:00,11,Temple Judea,333 Searingtown Rd,Nassau County,Closed
Tuesday,11:00,11,The Bronfman Center,7 E 10th St,Greenwich Village,"Beginner, Open, Wheelchair Access"
Tuesday,11:15,11,St Paul's Lutheran Church,2134 Newbold Ave,Parkchester,Step Meeting
Tuesday,11:30,11,1st Congregational Church,320 Beach 94th Street,Rockaway Park,Beginner
Tuesday,11:30,11,J-Cap,164-4 Tuskegee Airmen Way,Jamaica,"Discussion, Open, Wheelchair Access"
Tuesday,11:30,11,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Tuesday,11:30,11,St James & St Matthew's Lutheran Church,119-15 135th Ave,S. Ozone Park,Closed
Tuesday,11:30,11,St William the Abbot Church,2001 Jackson Ave,Nassau County,Closed
Tuesday,11:45,11,Yorktown First Presbyterian Church,2880 Crompond Rd,Yorktown Heights,"Closed, Wheelchair Access, Women"
Tuesday,12:00 PM,12,213 West 30th Street,213 W 30th St,Midtown West Side,Closed
Tuesday,12:00 PM,12,74 East 17th Street,74 E 17th St,Flatbush,"Closed, Spanish"
Tuesday,12:00 PM,12,Brooklyn Recovery Center,20 New York Ave,Adelphi Crown Heights,"Beginner, Literature, Wheelchair Access"
Tuesday,12:00 PM,12,Church of the Heavenly Rest,2 E 90th St,Yorkville/Carnegie Hill,Closed
Tuesday,12:00 PM,12,Episcopal Church of the Redeemer,30-14 Crescent St,Astoria / Steinway,"Beginner, Open"
Tuesday,12:00 PM,12,First Presbyterian Church,25 Orchard St,Orange County,Step Meeting
Tuesday,12:00 PM,12,Grace Episcopal Church,14-15 Clintonville St,Whitestone,Closed
Tuesday,12:00 PM,12,Grace Episcopal Church,130 1st Ave,Rockland County,"Step Meeting, Wheelchair Access"
Tuesday,12:00 PM,12,Greenwood Baptist Church,262 7th Ave,Park Slope,Step Meeting
Tuesday,12:00 PM,12,McBurney YMCA,125 W 14th St,Greenwich Village,"Closed, Wheelchair Access"
Tuesday,12:00 PM,12,Modular Warehouse Office #1,1170 McLester St,New Jersey,"Discussion, Open, Wheelchair Access"
Tuesday,12:00 PM,12,Penn South,367 W 28th St,Midtown West Side,"Big Book, Wheelchair Access"
Tuesday,12:00 PM,12,Saint Joseph's Roman Catholic School,1346 Broadway,Nassau County,Closed
Tuesday,12:00 PM,12,St John's Episcopal Church,15 St John St,"Sullivan, Green, and Ulster Counties","Step Meeting, Wheelchair Access"
Tuesday,12:00 PM,12,St John's Episcopal Church,4 W Fountain Square,Larchmont,Beginner
Tuesday,12:00 PM,12,Suffern Presbyterian Church,81 Washington Ave,Rockland County,Closed
Tuesday,12:00 PM,12,Trinity Presbyterian Church,422 W 57th St,Hell's Kitchen,Beginner
Tuesday,12:05,12,Hammer Building,701 W 168th St,Washington Heights,"Beginner, Wheelchair Access"
Tuesday,12:15,12,Christ Church,2 Milton Rd,Rye,"Closed, Discussion"
Tuesday,12:15,12,Gustavus Adolphus Lutheran Church,155 E 22nd St,Gramercy Park,"Beginner, Discussion, Literature"
Tuesday,12:15,12,John Street Church,44 John St,Bowling Green/City Hall,Step Meeting
Tuesday,12:15,12,Mariners Temple Baptist Church,3 Henry St,Bowling Green/City Hall,"Discussion, Open, Speaker"
Tuesday,12:15,12,Perry Street Workshop,50 Perry St,Greenwich Village,Step Meeting
Tuesday,12:15,12,St Margaret's Residence,49 Fulton St,Bowling Green/City Hall,"Beginner, Wheelchair Access"
Tuesday,12:15,12,Temple Judea,333 Searingtown Rd,Nassau County,Beginner
Tuesday,12:30,12,220 W Houston St,220 W Houston St,Greenwich Village,Closed
Tuesday,12:30,12,Broadway Presbyterian Church,601 W 114th St,Upper West Side,Closed
Tuesday,12:30,12,Christ the Redeemer Church,1415 Pelhamdale Ave,Pelham,"Closed, Step Meeting, Wheelchair Access, Women"
Tuesday,12:30,12,Drew United Methodist Church,28 Gleneida Ave,Putnam and Dutchess Counties,"Discussion, Step Meeting"
Tuesday,12:30,12,Fifth Av Presbyterian Church,7 W 55th St,Midtown West Side,"Discussion, Open, Wheelchair Access"
Tuesday,12:30,12,Fifth Av Presbyterian Church,7 W 55th St,Midtown West Side,"Beginner, Wheelchair Access"
Tuesday,12:30,12,First Unitarian Congregational Chapel,121 Pierrepont St,Brooklyn Heights,"Big Book, Wheelchair Access"
Tuesday,12:30,12,Fordham Lutheran Church,2427 Morris Ave,Fordham,"As Bill Sees It, Closed, Literature"
Tuesday,12:30,12,Jan Hus Church,351 E 74th St,Upper East Side,Beginner
Tuesday,12:30,12,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Step Meeting, Wheelchair Access"
Tuesday,12:30,12,Mount Washington Presbyterian Church,84 Vermilyea Ave,Inwood,Closed
Tuesday,12:30,12,Saint Agnes Church,141 E 43rd St,Tudor City/Turtle Bay,"Closed, Wheelchair Access"
Tuesday,12:30,12,St Luke's Parish Hall,68 Bedford Rd,Katonah,"Closed, Wheelchair Access"
Tuesday,12:30,12,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Closed
Tuesday,12:30,12,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Beginner
Tuesday,12:30,12,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Step Meeting
Tuesday,12:30,12,St Monica's Church,413 E 79th St,Upper East Side,"As Bill Sees It, Closed"
Tuesday,12:30,12,St Peter's Lutheran Church @ Citicorp Center,619 Lexington Ave,East 50th to 60th Street,"Step Meeting, Wheelchair Access"
Tuesday,12:30,12,St Peter's Lutheran Church @ Citicorp Center,619 Lexington Ave,East 50th to 60th Street,"Beginner, Wheelchair Access"
Tuesday,12:30,12,St Stephen's Church,50 Bedford Rd,Armonk,"Step Meeting, Wheelchair Access"
Tuesday,12:30,12,St Thomas Church,1 W 53rd St,Midtown West Side,"Discussion, Open, Wheelchair Access"
Tuesday,12:30,12,The Bronfman Center,7 E 10th St,Greenwich Village,"Big Book, Closed, Literature, Wheelchair Access"
Tuesday,12:30,12,The Learning Center,4 W 43rd St,Midtown West Side,"Closed, Wheelchair Access"
Tuesday,12:30,12,Trinity Presbyterian Church,422 W 57th St,Hell's Kitchen,"Discussion, Open"
Tuesday,12:30,12,Twelfth Street Workshop,411 E 12th St,East Village,Big Book
Tuesday,12:30,12,Warwick United Methodist Church,135 Forester Ave,Orange County,"Discussion, Open, Wheelchair Access"
Tuesday,12:45,12,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Tuesday,12:45,12,Yorktown First Presbyterian Church,2880 Crompond Rd,Yorktown Heights,"Big Book, Wheelchair Access"
Tuesday,13:00,13,Bethel Presbyterian Reformed Church,367 94th St,Ft. Hamilton,"Closed, Literature"
Tuesday,13:00,13,Center for Recovery and Wellness,29 Avenue D,East Village,Open
Tuesday,13:00,13,Holy Name Church,207 W 96th St,Upper West Side,Big Book
Tuesday,13:00,13,Old First Church,125 Main St,Suffolk County,Closed
Tuesday,13:00,13,Our Lady of Mount Carmel Church,275 N 8th St,Williamsburg,"Discussion, Open"
Tuesday,13:00,13,St Sebastian's Parish Center,39-60 57th St,Woodside,"Closed, Literature"
Tuesday,13:00,13,Staten Island Christian Church,3980 Victory Blvd,"Bull's Head, Willow Brook, Casleton, S.I. Teleport","Step Meeting, Wheelchair Access"
Tuesday,13:00,13,United Presbyterian Church,511 Ridge Rd,New Jersey,"Big Book, Wheelchair Access"
Tuesday,13:15,13,Mariners Temple Baptist Church,3 Henry St,Bowling Green/City Hall,"Beginner, Open"
Tuesday,13:30,13,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,"Beginner, Literature"
Tuesday,13:30,13,74 East 17th Street,74 E 17th St,Flatbush,Step Meeting
Tuesday,13:30,13,Holy Trinity Lutheran Church,4125 Avenue R,Ryder,Step Meeting
Tuesday,14:00,14,Christ Church,5030 Henry Hudson Pkwy,Riverdale,"Beginner, Literature, Wheelchair Access"
Tuesday,14:00,14,The Bronfman Center,7 E 10th St,Greenwich Village,"Closed, Discussion, Meditation, Speaker, Step Meeting, Wheelchair Access"
Tuesday,14:00,14,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Tuesday,14:00,14,YMCA Counseling Center,3911 Richmond Ave,Eltingville,"Closed, Wheelchair Access, Women"
Tuesday,14:30,14,Jan Hus Church,351 E 74th St,Upper East Side,Step Meeting
Tuesday,14:30,14,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Tuesday,14:45,14,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Beginner
Tuesday,15:00,15,Clubhouse,367 20th St,Park Slope,Step Meeting
Tuesday,15:00,15,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,Beginner
Tuesday,15:15,15,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Tuesday,15:30,15,Holy Name Church,207 W 96th St,Upper West Side,Beginner
Tuesday,16:00,16,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,"Big Book, Literature"
Tuesday,16:00,16,Christ Lutheran Church,121 Cleveland Ave,Great Kills,Closed
Tuesday,16:00,16,Franciscan Community Center,214 W 97th St,Upper West Side,"Discussion, Open"
Tuesday,16:00,16,HOW Club,552 Port Richmond Ave,St. George / New Brighton Thompkinsville,"Beginner, Closed, Wheelchair Access"
Tuesday,16:00,16,Old South Haven Presbyterian Church,329 S Country Rd,Suffolk County,"Closed, Wheelchair Access"
Tuesday,16:00,16,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Tuesday,16:00,16,St Monica's Church,413 E 79th St,Upper East Side,Big Book
Tuesday,16:00,16,Stony Point Presbyterian Church,125 W Main St,Rockland County,Step Meeting
Tuesday,16:00,16,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Tuesday,16:30,16,Holy Name Church,207 W 96th St,Upper West Side,Closed
Tuesday,17:00,17,Bellmore Presbyterian Church,2740 Martin Ave,Nassau County,"Closed, Literature"
Tuesday,17:00,17,Long Island Rail Road Eap Office,300 Old Country Rd,Nassau County,"Discussion, Open"
Tuesday,17:00,17,Union Free Church,754 Ocean Breeze Walk,Suffolk County,"Closed, Wheelchair Access"
Tuesday,17:15,17,220 W Houston St,220 W Houston St,Greenwich Village,Closed
Tuesday,17:30,17,103 Quincy Street,103 Quincy St,Adelphi Crown Heights,"Literature, Step Meeting"
Tuesday,17:30,17,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,"Beginner, Closed, Discussion, LGBTQ, Speaker"
Tuesday,17:30,17,Asbury Methodist Church,167 Scarsdale Rd,Tuckahoe,Big Book
Tuesday,17:30,17,Immaculate Conception Church,389 E 150th St,Melrose,Beginner
Tuesday,17:30,17,"Soldiers, Sailors, Marines & Airmen's Club",283 Lexington Ave,Kip's Bay/Murray Hill,Step Meeting
Tuesday,17:30,17,St John's Lutheran Church,81 Christopher St,Greenwich Village,"Big Book, Open, Wheelchair Access"
Tuesday,17:30,17,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Big Book
Tuesday,17:30,17,The Caron Foundation,244 E 58th St,East 50th to 60th Street,"Big Book, Wheelchair Access"
Tuesday,17:30,17,Twelfth Street Workshop,411 E 12th St,East Village,Step Meeting
Tuesday,17:45,17,Cathedral High School,350 E 56th St,East 50th to 60th Street,"Discussion, Open"
Tuesday,17:45,17,Temple Kol-Ami,252 Soundview Ave,White Plains,Closed
Tuesday,18:00,18,Brooklyn Heights Synagogue,131 Remsen St,Brooklyn Heights,"Closed, Wheelchair Access"
Tuesday,18:00,18,Cherry Grove Fire House,181 Bayview Walk,Suffolk County,Closed
Tuesday,18:00,18,Elmhurst Hospital,79-1 Broadway,Elmhurst,Step Meeting
Tuesday,18:00,18,Episcopal Church of the Redeemer,30-14 Crescent St,Astoria / Steinway,"Beginner, Literature"
Tuesday,18:00,18,Fire Island Pines Fire House,34 Fire Island Blvd,Suffolk County,"Closed, Literature"
Tuesday,18:00,18,First Congregational Church,35 E Main St,Orange County,"Step Meeting, Wheelchair Access"
Tuesday,18:00,18,First Presbyterian Church of Whitestone,15-43 149th St,Whitestone,"Literature, Open"
Tuesday,18:00,18,Grace Church Memorial House,153-24 90th Rd,Jamaica,"Beginner, Closed"
Tuesday,18:00,18,Holy Name Church,207 W 96th St,Upper West Side,"Discussion, Open"
Tuesday,18:00,18,Holy Trinity Lutheron Church,3 W 65th St,Upper West Side,Closed
Tuesday,18:00,18,Immanuel Lutheran Church,2018 Richmond Ave,"Bull's Head, Willow Brook, Casleton, S.I. Teleport",Closed
Tuesday,18:00,18,LGBT Community Center,208 W 13th St,Greenwich Village,"Closed, Wheelchair Access, Women"
Tuesday,18:00,18,New Hempstead Presbyterian Church,484 New Hempstead Rd,Rockland County,"Men, Step Meeting"
Tuesday,18:00,18,Our Lady of Refuge Church,290 E 196th St,Fordham,"Closed, Literature"
Tuesday,18:00,18,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Tuesday,18:00,18,Redeemer Lutheran Church,92-10 217th St,Queens Village,Big Book
Tuesday,18:00,18,Rust Temple Ame Church,119-48 Sutphin Blvd,Springfield Gardens,"Closed, Wheelchair Access"
Tuesday,18:00,18,Simple Studios Rehearsal Space,134 W 29th St,Midtown West Side,"Atheist / Agnostic, Discussion, Open, Wheelchair Access"
Tuesday,18:00,18,St Francis Residence,155 W 22nd St,Chelsea,Closed
Tuesday,18:00,18,St. George's Church,209 E 16th St,East Village,Discussion
Tuesday,18:00,18,St. Luke African Methodist Episcopal Church,1854 Amsterdam Ave,West Harlem,"Big Book, Open"
Tuesday,18:00,18,St Margaret's Residence,49 Fulton St,Bowling Green/City Hall,"Closed, Step Meeting, Wheelchair Access"
Tuesday,18:00,18,St Patrick's Church-Newburgh,156 Liberty St,Orange County,"Beginner, Open"
Tuesday,18:00,18,St Philip's in the Highlands Church,1101 NY-9D,Putnam and Dutchess Counties,"Closed, Men"
Tuesday,18:00,18,St Stephen's Church,84 Ehrhardt Rd,Rockland County,"Closed, Wheelchair Access"
Tuesday,18:15,18,Church of Saint Thomas More,65 E 89th St,Yorkville/Carnegie Hill,Closed
Tuesday,18:15,18,Church of St Ignatius Loyola,980 Park Ave,Upper East Side,"Atheist / Agnostic, Step Meeting, Wheelchair Access"
Tuesday,18:15,18,Church of the Ascension,221 W 107th St,Upper West Side,Step Meeting
Tuesday,18:15,18,First Presbyterian Church,16 S 9th St,Nassau County,Closed
Tuesday,18:15,18,First Presbyterian Church,16 S 9th St,Nassau County,Closed
Tuesday,18:15,18,Grace Lutheran Church,59 Grand Blvd,Scarsdale,"Closed, Discussion"
Tuesday,18:15,18,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Beginner
Tuesday,18:15,18,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Step Meeting
Tuesday,18:15,18,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Step Meeting
Tuesday,18:15,18,St Monica's Church,413 E 79th St,Upper East Side,Step Meeting
Tuesday,18:30,18,220 W Houston St,220 W Houston St,Greenwich Village,Closed
Tuesday,18:30,18,Church of the Transfiguration,29 Mott St,TriBeCa,Closed
Tuesday,18:30,18,First Presbyterian Church,17 Hwy Ave,Rockland County,Big Book
Tuesday,18:30,18,First Presbyterian Church,12 W 12th St,Greenwich Village,"Discussion, Open, Wheelchair Access"
Tuesday,18:30,18,Five Towns Community Center,270 Lawrence Ave,Nassau County,Closed
Tuesday,18:30,18,Fourth Universalist Church,160 Central Park West,Upper West Side,"Closed, Discussion, Speaker, Women"
Tuesday,18:30,18,Glenbrook Community Center,35 Crescent St,Connecticut,"Step Meeting, Wheelchair Access"
Tuesday,18:30,18,Manhattan Church of the Seventh-Day Adventist,232 W 11th St,Greenwich Village,Step Meeting
Tuesday,18:30,18,Metropolitan Ame Church,58 W 135th St,West Harlem,"Closed, Step Meeting, Tradition Study"
